original_sample_name,query,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E005,ASV4,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E005,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E005,ASV433,Clupeiformes,42932,0.8652330760394203,1,Clupeidae,42932,0.8652330760394203,1,Clupea,42932,0.8652330760394203,1,Clupea pallasii,42932,0.8652330760394203,1
E005,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E005,ASV5,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E005,ASV542,Clupeiformes,42932,0.8652330760394203,1,Clupeidae,42932,0.8652330760394203,1,Clupea,42932,0.8652330760394203,1,Clupea pallasii,42932,0.8652330760394203,1
E005,ASV592,Gadiformes,6687,0.1386342166227496,1,Gadidae,69,0.0014305011136488295,1,Gadus,69,0.0014305011136488295,1,Gadus chalcogrammus,69,0.0014305011136488295,1
E005,ASV6,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E005,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E005,ASV7,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E005,ASV8,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E005,ASV83,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E005,ASV88,Gadiformes,6687,0.1386342166227496,1,Gadidae,69,0.0014305011136488295,1,Gadus,69,0.0014305011136488295,1,Gadus chalcogrammus,69,0.0014305011136488295,1
E005,ASV9,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E006,ASV1,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV11,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV12,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E006,ASV13,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E006,ASV136,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV137,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV14,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E006,ASV15,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E006,ASV16,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E006,ASV17,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E006,ASV18,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV19,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV2,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV207,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E006,ASV23,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E006,ASV27,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV29,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes entomelas,0,0,0
E006,ASV3,Gadiformes,10315,0.14582561462604496,1,Merlucciidae,10315,0.7391463533386492,1,Merluccius,10315,0.7391463533386492,1,Merluccius productus,10315,0.7391463533386492,1
E006,ASV32,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E006,ASV34,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV37,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E006,ASV378,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E006,ASV4,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E006,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E006,ASV433,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E006,ASV5,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E006,ASV542,Clupeiformes,62450,0.8582422868137154,1,Clupeidae,62450,0.8582422868137154,1,Clupea,62450,0.8582422868137154,1,Clupea pallasii,62450,0.8582422868137154,1
E006,ASV592,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV6,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E006,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E006,ASV7,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E006,ASV8,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E006,ASV83,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E006,ASV88,Gadiformes,10315,0.14582561462604496,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E006,ASV9,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E007,ASV1,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV11,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV12,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E007,ASV13,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E007,ASV136,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV137,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV14,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E007,ASV15,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV16,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E007,ASV17,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E007,ASV18,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV19,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV2,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV207,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E007,ASV23,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E007,ASV27,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV29,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes entomelas,0,0,0
E007,ASV3,Gadiformes,6281,0.1271472254423261,1,Merlucciidae,6281,0.6444711943359588,1,Merluccius,6281,0.6444711943359588,1,Merluccius productus,6281,0.6444711943359588,1
E007,ASV32,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E007,ASV34,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV37,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E007,ASV378,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV4,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E007,ASV433,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E007,ASV5,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E007,ASV542,Clupeiformes,44536,0.8763996300450636,1,Clupeidae,44536,0.8763996300450636,1,Clupea,44536,0.8763996300450636,1,Clupea pallasii,44536,0.8763996300450636,1
E007,ASV592,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV6,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E007,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E007,ASV7,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E007,ASV8,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E007,ASV83,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E007,ASV88,Gadiformes,6281,0.1271472254423261,1,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E007,ASV9,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E008,ASV1,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV11,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV12,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E008,ASV13,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E008,ASV136,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV137,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV14,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E008,ASV15,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E008,ASV16,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E008,ASV17,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E008,ASV18,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV19,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV2,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV207,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E008,ASV23,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E008,ASV27,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV29,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes entomelas,0,0,0
E008,ASV3,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E008,ASV32,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E008,ASV34,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV37,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E008,ASV378,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E008,ASV4,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E008,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E008,ASV433,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E008,ASV5,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E008,ASV542,Clupeiformes,13917,1,1,Clupeidae,13917,1,1,Clupea,13917,1,1,Clupea pallasii,13917,1,1
E008,ASV592,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV6,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E008,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E008,ASV7,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E008,ASV8,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E008,ASV83,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E008,ASV88,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E008,ASV9,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E011,ASV1,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV11,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV12,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E011,ASV13,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus tshawytscha,0,0,0
E011,ASV136,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV137,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV14,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E011,ASV15,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E011,ASV16,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E011,ASV17,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E011,ASV18,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV19,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV2,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV207,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E011,ASV23,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E011,ASV27,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV29,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes entomelas,0,0,0
E011,ASV3,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E011,ASV32,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E011,ASV34,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV37,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E011,ASV378,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E011,ASV4,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E011,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E011,ASV433,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E011,ASV5,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E011,ASV542,Clupeiformes,38339,1,1,Clupeidae,38339,1,1,Clupea,38339,1,1,Clupea pallasii,38339,1,1
E011,ASV592,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV6,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E011,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E011,ASV7,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E011,ASV8,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E011,ASV83,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E011,ASV88,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E011,ASV9,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E014,ASV1,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV11,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV12,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus keta,0,0,0
E014,ASV13,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus tshawytscha,0,0,0
E014,ASV136,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV137,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV14,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E014,ASV15,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E014,ASV16,Scorpaeniformes,76060,0.9620961414719676,1,Sebastidae,76060,0.9799852736894273,1,Sebastes,76060,0.9799852736894273,1,Sebastes mystinus,0,0,0
E014,ASV17,Scorpaeniformes,76060,0.9620961414719676,1,Sebastidae,76060,0.9799852736894273,1,Sebastes,76060,0.9799852736894273,1,Sebastes crameri,76060,1,1
E014,ASV18,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV19,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV2,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV207,Clupeiformes,0,0,0,Clupeidae,0,0,0,Alosa,0,0,0,Alosa sapidissima,0,0,0
E014,ASV23,Scorpaeniformes,76060,0.9620961414719676,1,Sebastidae,76060,0.9799852736894273,1,Sebastes,76060,0.9799852736894273,1,Sebastes caurinus/maliger,0,0,0
E014,ASV27,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV29,Scorpaeniformes,76060,0.9620961414719676,1,Sebastidae,76060,0.9799852736894273,1,Sebastes,76060,0.9799852736894273,1,Sebastes entomelas,0,0,0
E014,ASV3,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E014,ASV32,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0
E014,ASV34,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV37,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E014,ASV378,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E014,ASV4,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus nerka,35584,0.31872738346888324,1
E014,ASV41,Perciformes,0,0,0,Cryptacanthodidae,0,0,0,Cryptacanthodes,0,0,0,Cryptacanthodes giganteus,0,0,0
E014,ASV433,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV47,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E014,ASV5,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus kisutch,0,0,0
E014,ASV542,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E014,ASV592,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV6,Scorpaeniformes,76060,0.9620961414719676,1,Sebastidae,76060,0.9799852736894273,1,Sebastes,76060,0.9799852736894273,1,Sebastes alutus,0,0,0
E014,ASV64,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E014,ASV7,Scorpaeniformes,76060,0.9620961414719676,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E014,ASV8,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus nerka,35584,0.31872738346888324,1
E014,ASV83,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus gorbuscha,0,0,0
E014,ASV88,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E014,ASV9,Salmoniformes,35584,0.31872738346888324,1,Salmonidae,35584,0.31872738346888324,1,Oncorhynchus,35584,0.31872738346888324,1,Oncorhynchus gorbuscha,0,0,0
E017,ASV1,Clupeiformes,36729,1,1,Clupeidae,36729,1,1,Clupea,36729,1,1,Clupea pallasii,36729,1,1
