#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV238	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV238	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV239	Pholis crassispina CBM:ZF:18298 mitochondrial gene for 12S rRNA, partial sequence	LC385123	283025	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV239	Pholis crassispina mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222848	LC037129	283025	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV239	Pholis picta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:190336	LC037127	283026	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis picta
ASV239	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047872	LC092017	740703	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV239	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118575	LC092016	740703	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV239	Pholis crassispina 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ687232	283025	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV239	Pholis crassispina mitochondrial DNA, complete genome	AP004449	283025	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV239	Pholis gunnellus isolate RF61 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377827	56726	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis gunnellus
ASV239	Pholis nebulosa mitochondrion, complete genome	KT343661	283027	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis nebulosa
ASV239	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151665	LC092021	283367	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV240	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Sprattus sprattus mitochondrion, complete genome	MN122923	196075	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV240	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV240	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV240	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV240	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV241	Gadus chalcogrammus voucher UW152893 mitochondrion, complete genome	MH035601	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus isolate 3212 12S ribosomal RNA gene, partial sequence; mitochondrial	KP644357	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW152907 mitochondrion, complete genome	MH035604	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW152898 mitochondrion, complete genome	MH035602	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151990_5 mitochondrion, complete genome	MH035600	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151990_4 mitochondrion, complete genome	MH035599	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151990_2 mitochondrion, complete genome	MH035597	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151990_1 mitochondrion, complete genome	MH035596	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151985_3 mitochondrion, complete genome	MH035593	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV241	Gadus chalcogrammus voucher UW151985_2 mitochondrion, complete genome	MH035592	1042646	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV242	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV242	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV242	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV242	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV243	Skeletonema pseudocostatum chloroplast, complete genome	MK372941	41457	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Skeletonemataceae / Skeletonema / Skeletonema pseudocostatum
ASV243	Skeletonema pseudocostatum chloroplast, complete genome	MK372941	41457	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Skeletonemataceae / Skeletonema / Skeletonema pseudocostatum
ASV243	Uncultured diatom clone H1724-16S_48 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818948	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_46 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818946	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_45 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818945	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_43 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818943	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_35 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818935	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_32 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818932	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_28 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818929	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_27 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818928	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV243	Uncultured diatom clone H1724-16S_24 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818925	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV244	Engraulis mordax mitochondrion, complete genome	NC_041097	239368	100.000	100	2.49e-83	320	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Engraulidae / Engraulis / Engraulis mordax
ASV244	Engraulis mordax mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:150550	LC091576	239368	100.000	100	2.49e-83	320	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Engraulidae / Engraulis / Engraulis mordax
ASV244	Engraulis mordax mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048858	LC091575	239368	100.000	100	2.49e-83	320	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Engraulidae / Engraulis / Engraulis mordax
ASV245	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV245	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV245	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV245	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV246	Uncultured eukaryotic phytoplankton clone Stn3_Oct12_26 16S ribosomal RNA gene, partial sequence; plastid	KX013952	1737140	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured eukaryotic phytoplankton
ASV246	Uncultured marine eukaryote clone 13H3Tc9mz 16S ribosomal RNA gene, partial sequence; plastid	KX937901	203449	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV246	Uncultured cyanobacterium clone SHAB695 16S ribosomal RNA gene, partial sequence	GQ348766	1211	99.209	100	2.86e-124	457	Genbank	Bacteria / Cyanobacteria / unknown class / unknown order / unknown family / unknown genus / uncultured cyanobacterium
ASV246	Ditylum brightwellii strain CCMP 538 16S ribosomal RNA gene, partial sequence; chloroplast	FJ159132	49249	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Mediophyceae / Lithodesmiales / Lithodesmiaceae / Ditylum / Ditylum brightwellii
ASV246	Ditylum brightwellii chloroplast 16S rRNA gene, strain p102	AJ536460	49249	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Mediophyceae / Lithodesmiales / Lithodesmiaceae / Ditylum / Ditylum brightwellii
ASV246	Ditylum brightwellii chloroplast partial 16S rRNA gene, strain CCMP358	AJ319826	49249	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Mediophyceae / Lithodesmiales / Lithodesmiaceae / Ditylum / Ditylum brightwellii
ASV246	Ditylum brightwellii chloroplast partial 16S rRNA gene, strain RCC 775	LN735459	49249	99.203	99	3.69e-123	453	Genbank	Eukaryota / Bacillariophyta / Mediophyceae / Lithodesmiales / Lithodesmiaceae / Ditylum / Ditylum brightwellii
ASV246	Uncultured bacterium clone SeaWat_30164 16S ribosomal RNA gene, partial sequence	JQ197039	77133	98.814	100	1.33e-122	451	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV246	Uncultured bacterium clone SeaWat_30435 16S ribosomal RNA gene, partial sequence	JQ196776	77133	98.814	100	1.33e-122	451	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV246	Uncultured marine eukaryote clone 13H3Tc9lZ 16S ribosomal RNA gene, partial sequence; plastid	KX937902	203449	98.419	100	6.18e-121	446	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV247	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV247	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV247	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV247	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV248	Thalassionema frauenfeldii isolate C47 16S ribosomal RNA gene, partial sequence; chloroplast	FJ002162	186022	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Thalassionemales / Thalassionemataceae / Thalassionema / Thalassionema frauenfeldii
ASV248	Uncultured marine eukaryote clone H3S3Ac620 16S ribosomal RNA gene, partial sequence; plastid	KX938001	203449	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV248	Uncultured marine eukaryote clone H3S3Ac69t 16S ribosomal RNA gene, partial sequence; plastid	KX937997	203449	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV248	Uncultured bacterium clone SeaWat_67085 16S ribosomal RNA gene, partial sequence	JQ197807	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV248	Thalassionema sp. CCMP1100 16S ribosomal RNA gene, partial sequence; chloroplast	FJ002197	420258	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Thalassionemales / Thalassionemataceae / Thalassionema / Thalassionema sp. CCMP1100
ASV248	Environmental clone OCS54 small subunit ribosomal RNA gene, chloroplast gene for chloroplast RNA, complete sequence	AF001657	61670	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / environmental clone OCS54
ASV248	Uncultured marine eukaryote clone 13H3Tc9n5 16S ribosomal RNA gene, partial sequence; plastid	KX937999	203449	98.814	100	1.33e-122	451	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV248	Uncultured marine eukaryote clone 13H3Tc9oI345 16S ribosomal RNA gene, partial sequence; plastid	KX937998	203449	98.814	100	1.33e-122	451	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV248	Uncultured marine eukaryote clone 13H3Tc9kX 16S ribosomal RNA gene, partial sequence; plastid	KX937996	203449	98.814	100	1.33e-122	451	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV248	Uncultured marine eukaryote clone 13H3Tc9ok 16S ribosomal RNA gene, partial sequence; plastid	KX937995	203449	98.814	100	1.33e-122	451	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV249	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV249	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV249	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV249	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV249	Oncorhynchus mykiss isolate CES077 tRNA-Phe gene, partial sequence; 12S ribosomal RNA and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	KY798500	8022	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
ASV249	Oncorhynchus mykiss voucher NEFC_F16-293 mitochondrion, complete genome.	MF621750	8022	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
ASV249	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:040102	LC091621	8017	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV249	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151072	LC091620	8017	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV249	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:223890	LC069500	8017	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV249	Oncorhynchus mykiss voucher LodgeLab Omykiss_1 mitochondrion, complete genome	KP013084	8022	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
ASV250	uncultured bacterium partial 16S rRNA gene	LR595120	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV250	Uncultured protist partial 16S rRNA gene, clone EE4-001_G07	LM652125	1295078	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured protist
ASV250	Uncultured protist partial 16S rRNA gene, clone EE4-001_E06	LM652109	1295078	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured protist
ASV250	Uncultured protist partial 16S rRNA gene, clone EE4-001_C06	LM652094	1295078	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured protist
ASV250	Uncultured protist partial 16S rRNA gene, clone EE4-001_B04	LM652085	1295078	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured protist
ASV250	Uncultured bacterium clone PAH3week11SedimAnoxic_J15_11_F01 16S ribosomal RNA gene, partial sequence	KJ616290	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV250	Uncultured bacterium clone PAH2startSedimOxic_O20_6_G08 16S ribosomal RNA gene, partial sequence	KJ615878	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV250	Uncultured bacterium clone PAH2startSedimOxic_K04_6_B02 16S ribosomal RNA gene, partial sequence	KJ615820	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
