original_sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E010,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E010,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,NA,NA,Rajidae,0,NA,NA,Beringraja,0,NA,NA,Beringraja binoculata,0,NA,NA
E010,ASV97,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E011,ASV1,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV10,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus nerka,0,NA,NA
E011,ASV11,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E011,ASV12,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus kisutch,0,NA,NA
E011,ASV122,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV13,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus nerka,0,NA,NA
E011,ASV135,Actinopterygii,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Phytichthys,0,NA,NA,Phytichthys chirus,0,NA,NA
E011,ASV137,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Alosa,0,NA,NA,Alosa sapidissima,0,NA,NA
E011,ASV14,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes alutus,0,NA,NA
E011,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV163,Actinopterygii,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E011,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV191,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV20,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus gorbuscha,0,NA,NA
E011,ASV21,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Merlucciidae,0,NA,NA,Merluccius,0,NA,NA,Merluccius productus,0,NA,NA
E011,ASV24,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV25,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E011,ASV262,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Hippoglossoides,0,NA,NA,Hippoglossoides elassodon,0,NA,NA
E011,ASV27,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes mystinus,0,NA,NA
E011,ASV271,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV286,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E011,ASV297,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV30,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV31,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes caurinus/maliger,0,NA,NA
E011,ASV33,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E011,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV39,Actinopterygii,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Phytichthys,0,NA,NA,Phytichthys chirus,0,NA,NA
E011,ASV4,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E011,ASV41,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV45,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Sebastidae,0,NA,NA,Sebastes,0,NA,NA,Sebastes crameri,0,NA,NA
E011,ASV46,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Glyptocephalus,0,NA,NA,Glyptocephalus zachirus,0,NA,NA
E011,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV5,Actinopterygii,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E011,ASV50,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus gorbuscha,0,NA,NA
E011,ASV513,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV52,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Microstomus,0,NA,NA,Microstomus pacificus,0,NA,NA
E011,ASV534,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV58,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV6,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E011,ASV616,Actinopterygii,0,NA,NA,Osmeriformes,0,NA,NA,Osmeridae,0,NA,NA,Thaleichthys,0,NA,NA,Thaleichthys pacificus,0,NA,NA
E011,ASV62,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Eopsetta,0,NA,NA,Eopsetta jordani,0,NA,NA
E011,ASV633,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV67,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Hexagrammidae,0,NA,NA,Hexagrammos,0,NA,NA,Hexagrammos decagrammus,0,NA,NA
E011,ASV68,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E011,ASV7,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Merlucciidae,0,NA,NA,Merluccius,0,NA,NA,Merluccius productus,0,NA,NA
E011,ASV70,Actinopterygii,0,NA,NA,Perciformes,0,NA,NA,Stichaeidae,0,NA,NA,Leptoclinus,0,NA,NA,Leptoclinus maculatus,0,NA,NA
E011,ASV719,Actinopterygii,0,NA,NA,Salmoniformes,0,NA,NA,Salmonidae,0,NA,NA,Oncorhynchus,0,NA,NA,Oncorhynchus keta,0,NA,NA
E011,ASV72,Actinopterygii,0,NA,NA,Gadiformes,0,NA,NA,Gadidae,0,NA,NA,Gadus,0,NA,NA,Gadus chalcogrammus,0,NA,NA
E011,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV8,Actinopterygii,0,NA,NA,Clupeiformes,0,NA,NA,Clupeidae,0,NA,NA,Clupea,0,NA,NA,Clupea pallasii,0,NA,NA
E011,ASV84,Actinopterygii,0,NA,NA,Pleuronectiformes,0,NA,NA,Pleuronectidae,0,NA,NA,Reinhardtius,0,NA,NA,Reinhardtius hippoglossoides,0,NA,NA
E011,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,NA,NA,Squalidae,0,NA,NA,Squalus,0,NA,NA,Squalus suckleyi,0,NA,NA
E011,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,NA,NA,Rajidae,0,NA,NA,Beringraja,0,NA,NA,Beringraja binoculata,0,NA,NA
E011,ASV97,Actinopterygii,0,NA,NA,Scorpaeniformes,0,NA,NA,Anoplopomatidae,0,NA,NA,Anoplopoma,0,NA,NA,Anoplopoma fimbria,0,NA,NA
E012,ASV1,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV10,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E012,ASV11,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E012,ASV12,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E012,ASV122,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV13,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E012,ASV135,Actinopterygii,198952,1,1,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E012,ASV137,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E012,ASV14,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E012,ASV155,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV163,Actinopterygii,198952,1,1,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E012,ASV177,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV191,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV2,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV20,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E012,ASV21,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E012,ASV24,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV25,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E012,ASV262,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E012,ASV27,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E012,ASV271,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV286,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E012,ASV297,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV30,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV31,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E012,ASV33,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E012,ASV34,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV39,Actinopterygii,198952,1,1,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E012,ASV4,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E012,ASV41,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV45,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E012,ASV46,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E012,ASV47,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV5,Actinopterygii,198952,1,1,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E012,ASV50,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E012,ASV513,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV52,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E012,ASV534,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV58,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV6,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E012,ASV616,Actinopterygii,198952,1,1,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E012,ASV62,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E012,ASV633,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV67,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E012,ASV68,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E012,ASV7,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E012,ASV70,Actinopterygii,198952,1,1,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E012,ASV719,Actinopterygii,198952,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E012,ASV72,Actinopterygii,198952,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E012,ASV75,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV8,Actinopterygii,198952,1,1,Clupeiformes,198952,1,1,Clupeidae,198952,1,1,Clupea,198952,1,1,Clupea pallasii,198952,1,1
E012,ASV84,Actinopterygii,198952,1,1,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E012,ASV9,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E012,ASV91,Elasmobranchii,0,0,0,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E012,ASV97,Actinopterygii,198952,1,1,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E013,ASV1,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV10,Actinopterygii,33621,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E013,ASV11,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E013,ASV12,Actinopterygii,33621,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E013,ASV122,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV13,Actinopterygii,33621,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E013,ASV135,Actinopterygii,33621,1,1,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E013,ASV137,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E013,ASV14,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes alutus,0,0,0
E013,ASV155,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV163,Actinopterygii,33621,1,1,Osmeriformes,119,0.003539454507599417,1,Osmeridae,119,0.003539454507599417,1,Thaleichthys,119,0.003539454507599417,1,Thaleichthys pacificus,119,0.003539454507599417,1
E013,ASV177,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV191,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV2,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV20,Actinopterygii,33621,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E013,ASV21,Actinopterygii,33621,1,1,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E013,ASV24,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV25,Actinopterygii,33621,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E013,ASV262,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E013,ASV27,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E013,ASV271,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV286,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E013,ASV297,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV30,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV31,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E013,ASV33,Actinopterygii,33621,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E013,ASV34,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV39,Actinopterygii,33621,1,1,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E013,ASV4,Actinopterygii,33621,1,1,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E013,ASV41,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV45,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E013,ASV46,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E013,ASV47,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV5,Actinopterygii,33621,1,1,Osmeriformes,119,0.003539454507599417,1,Osmeridae,119,0.003539454507599417,1,Thaleichthys,119,0.003539454507599417,1,Thaleichthys pacificus,119,0.003539454507599417,1
E013,ASV50,Actinopterygii,33621,1,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E013,ASV513,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV52,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E013,ASV534,Elasmobranchii,0,0,0,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E013,ASV58,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV6,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E013,ASV616,Actinopterygii,33621,1,1,Osmeriformes,119,0.003539454507599417,1,Osmeridae,119,0.003539454507599417,1,Thaleichthys,119,0.003539454507599417,1,Thaleichthys pacificus,119,0.003539454507599417,1
E013,ASV62,Actinopterygii,33621,1,1,Pleuronectiformes,6839,0.4186825655054734,1,Pleuronectidae,6839,0.4186825655054734,1,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E013,ASV633,Actinopterygii,33621,1,1,Clupeiformes,26663,0.7930460129085988,1,Clupeidae,26663,0.7930460129085988,1,Clupea,26663,0.7930460129085988,1,Clupea pallasii,26663,0.7930460129085988,1
E013,ASV67,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E013,ASV68,Actinopterygii,33621,1,1,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E013,ASV7,Actinopterygii,33621,1,1,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
